id,text,creation_date,post_id,user_id,user_display_name,score
7098522,"Yes < script src=""js/jquery-1.3.2.min.js"" type=""text/javascript""> is loaded before",2011-05-25 02:20:18.039999 UTC,6118833,754874,,0
57577683,"So stupid of me. You are right, I just saw the height=""50"".. Fixed it! Thank you!",2016-01-21 11:03:58.183000 UTC,34921552,4372522,,1
32412107,I am performing a submit operation in a form. After submit the current page redirects to another page. I want to fetch the url of the redirected page. Did you get it?,2014-01-31 08:15:18.036999 UTC,21470211,3252956,,0
27253579,"Your form's headers are a problem, plus since your are using `<br/>` tags, needs to be sent as HTML, that's another issue.",2013-08-30 11:10:15.579999 UTC,18530953,1415724,,0
68591640,Do you have some code example ?,2016-11-18 15:35:35.713000 UTC,40462823,6574956,,0
20588266,I would say the same for ServiceStack. I prefer it much better compared to ASP.NET Web API.,2013-02-05 22:07:13.789999 UTC,14717740,29407,,1
68410124,"Then `cli` is probably not an array, or if it is an array it. Please add more details about what you try to accomplish.",2016-11-14 11:19:23.943000 UTC,40587314,217408,,0
50552320,"Can you clarify what exactly the problem is, and what your setup is? You're using an OWLIM/GraphDB store as your Sesame backend, and you expect it to do owl:sameAs reasoning, is that it? If so: what is the configuration of your store (in particular, which ruleset is activated), and what does the data, the expected outcome, and the actual outcome of your query look like?",2015-07-07 21:09:30.579999 UTC,31278090,451941,,0
17805301,Is this homework?,2012-10-27 13:26:43.677000 UTC,13100459,834176,,2
68943272,"no. this is not normal. caffe should take <1sec / image even using CPU (far less for GPU), depending on models and architecture. But I never came across models that run for hours on a single image, let alone a day.",2016-11-29 10:50:02.940000 UTC,40863546,1714410,,0
60069837,@AkseliPalén [virtual environments on Travis CI can use a numpy installed via apt-get using the system site packages](http://danielnouri.org/notes/2012/11/23/use-apt-get-to-install-python-dependencies-for-travis-ci/). This may be quick enough to use even if one only needs a mean.,2016-03-25 11:40:48.089999 UTC,13869415,906658,,0
52310979,"filter would be something like `ng-repeat=""date in ppt.Alerts | filter:{type: type}` will filter the `type` property with `type` variable",2015-08-25 20:35:20.346999 UTC,32212517,2435473,,0
5380189,@Micro You're welcome; `for` is really useful!,2011-01-30 20:18:34.390000 UTC,4845156,505088,,0
60325766,Sorry I can't. Its you who have to code. I can just guide you. Take a break for sometime and try again. You'll be able to do it. Don't lose hope. You can do it. Take half an hour or one hour break and try again.,2016-04-01 09:34:34.150000 UTC,36333346,2508608,,0
18084151,A perfectly good suggestion if the OP is on a platform for which TortoiseSVN is available.,2012-11-07 10:53:16.342999 UTC,13267852,1794538,,0
19753438,I have considered this approach - however the business is requested it all be on a single page,2013-01-09 14:34:25.109999 UTC,14235473,191206,,0
56042781,"This is perfect, since the accepted answer did not work with [RegularExpression] attribute in ASP.NET MVC - it gets rendered as Unicode chars and this breaks the validation.",2015-12-08 03:36:29.792999 UTC,14608823,62194,,0
15148609,"Oh, then use `$('#modalId').modal('show');` on a click event.",2012-07-13 15:09:42.642999 UTC,11471022,803739,,0
45732342,"Because as you with find/replace, I'm not familiar with regex and I'd like to understand what the hell I am doing XDDD. I'm a total newbie with vba macros",2015-02-25 15:26:28.609999 UTC,28719629,4571581,,0
2091174,you want all the admin controllers to start /admin/ ??,2010-01-27 17:28:55.476999 UTC,2148849,84791,,0
65409294,I totally thought this would work.. Strange.,2016-08-19 00:27:31.872999 UTC,39029374,6684361,,0
52937847,I'll second the vote for pt-osc.  It makes `ALTERs` essentially non-invasive.,2015-09-12 15:12:04.003000 UTC,32523771,1766831,,0
61887688,[rails-respond_to-return-unknown-format-error](https://cbabhusal.wordpress.com/2014/10/07/rails-respond_to-return-unknown-format-error/),2016-05-12 03:13:56.852999 UTC,3587426,3437900,,0
66731998,"its show me following error .......#1064 - You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'UNION ALL
SELECT customer.first_name, 2_wheeler.2w_id
FROM customer
rightOUTE' at line 1",2016-09-27 06:11:54.619999 UTC,39717109,6885916,,0
39063241,"Why do you think it's the original values, may be you use original values in the query? Are you still using JSF? What if your fields aren't properly bound? These and later clarifications on this question required, without it it's impossible to help.",2014-08-03 07:57:24.612999 UTC,25102397,573032,,0
35120376,This is perfect! Thankyou!,2014-04-10 18:08:02.289999 UTC,22995553,3316498,,0
35717985,"@Cheersandhth.-Alf: time to clean up the comments. ;) I will remove this one, too.",2014-04-27 18:16:47.963000 UTC,23326598,2682142,,0
39307745,"Thanks. I needed the exceptions for something I took out for this, because I didn't want to make the code here so big. But now, I'll move that into another class.",2014-08-10 22:10:45.596999 UTC,25233400,3915964,,0
35443303,oooh I didn't know that ... thank you,2014-04-19 20:48:44.142999 UTC,23175288,3543347,,0
15525332,"[hashbang](http://www.hashbang.org/) (shebang, pound!, etc.) It's usually part of a dynamic loading URI interface, with the `#!` part having to do with the dynamic loading link part. See: http://stackoverflow.com/questions/6523140/hashbang-versus-uri-parse",2012-07-28 22:27:35.102999 UTC,11705148,451969,,0
44811562,"the plugin have the options method, but, once is attached to element I am unable to change some params any idea?",2015-01-29 20:45:42.223000 UTC,28224165,379437,,0
26127275,"`""But setting the cronjob to work every minute , I think it will increase the server usage way up""` - Not if the script is efficient.  Running something once per minute is _very_ light work for a computer.",2013-07-26 20:06:16.743000 UTC,17890086,328193,,2
69957849,"This solution worked for me perfectly well:

https://gist.github.com/vishwaraja/24f2935cad4b59ca2e85dc08368e120f",2016-12-29 10:45:25.642999 UTC,39325223,1807948,,0
24074637,sure here you go one sec,2013-05-23 18:15:45.637000 UTC,16720081,2287557,,0
55439024,You might want to take a hash of the source for matt_hash_aggregate_impl as well then.,2015-11-20 22:04:36.490000 UTC,33836522,6742,,0
14527085,"@dbaseman: The former two parts are requisite, the latter are recommendation. Anyway, PDO has been available since version 5.1, and if you can't get it or enable it, you need to upgrade.",2012-06-19 02:37:11.443000 UTC,11093634,707111,,0
55231783,Thanks Reza. I previously searched the forum and I did not find the proper solution. I'll post it as soon as I can.,2015-11-16 08:58:12.217000 UTC,33671467,2144936,,0
9298101,You can use a proxy class which implement the business layer interfaces. But that's another question (i.e create a new question here at SO and ask how you can solve that).,2011-10-04 19:45:35.556999 UTC,7652867,70386,,0
357800,"dbr, yes thats right. I though about that at the time of writing, but that C code is cleaner and simpler. The bash one is like a binary tree, the C one like a n-ary tree.",2009-02-13 13:27:14.367000 UTC,515858,55925,,1
45452076,"I think I see now. The issue is that the `{{yield}}` belongs completely to the parent, so the component doesn't have any direct knowledge. Can you use `{{>content}}` instead? Then it would all run in the component. Otherwise you could raise an event in the parent and capture it in the component via `this.parent.on('eventName', function(){...})`.",2015-02-17 21:05:55.180000 UTC,28566333,1144502,,0
71056805,thank you sir for the answer and also for the info. I'll try to use android studio instead,2017-01-30 14:26:12.117000 UTC,41938032,7290600,,0
6730145,Doesn't work is not clear description of your problem. What does it mean?,2011-05-02 11:54:53.513000 UTC,5856772,413501,,1
17491349,can you try to add your activity indicatore in to webview like : -[web addSubview:activity];,2012-10-16 09:29:42.339999 UTC,12911503,1280373,,0
7817303,@Damien_The_Unbeliever I couldn't quite workout your suggestion. do you suggest to go with the non-generic ConcurrentQueue?,2011-07-08 07:24:21.372999 UTC,6621069,294089,,0
66653409,@PavneetSingh thanks for the visual! That makes a lot of sense now.,2016-09-24 12:57:38.846999 UTC,39676444,5179910,,0
488853,"Tried all three.  Last one:  perl -ni -e ""print unless 1 ... /^Project.Gutenberg/"" 00ws110.txt - still doesn't work tho.  It prints nothing.",2009-03-23 21:37:02.440000 UTC,675156,46782,,0
35099470,I'm afraid I do not fully understand the issue. What do you mean by a List of tasks? Agents only accept a single task (a closure) at a time and process them in the order of submittion. The task submitted later will start after the tasks submitted before it finish.,2014-04-10 09:45:30.862999 UTC,22955993,623220,,0
47133627,in app user can save many @contacts.,2015-04-07 08:32:40.359999 UTC,29487021,4745607,,0
58585379,"Don't you have to use the host *name* with an RDS? From the [docs](http://docs.aws.amazon.com/AmazonRDS/latest/UserGuide/Aurora.Connect.html) *For host or host name, specify mycluster.cluster-123456789012.us-east-1.rds.amazonaws.com*",2016-02-16 21:49:55.336999 UTC,35443598,1011527,,0
30613760,"This solution is also faster than the other no-import, one-liner solution (`map(sum, zip(a, b))`)",2013-12-10 00:14:27.403000 UTC,12702871,2359271,,1
70291646,Is there a straightforward way of doing this? My Reflections library is already also in the Compile-time Libraries in my project properties. Is there another step required to compile a library?,2017-01-09 08:12:05.380000 UTC,41542796,6596010,,0
46045736,Tried it...I get this error: htmlspecialchars() expects parameter 1 to be string. Probably b/c it is an array of results (2 values) we are passing via the html form now. form names are search_text[] for the two form values the user submits.,2015-03-06 04:58:25.903000 UTC,28892478,4400860,,0
32456080,"@McGarnagle Thanks, that solved my issues and did exactly what I asked, thank you very much.",2014-02-01 15:41:11.430000 UTC,21496166,3244017,,0
46779481,@DermotBlair I am not sure why you voted down but I vote u up cuz ur answer sounds right to me,2015-03-27 00:28:50.243000 UTC,29291048,2097529,,0
31759376,try use on click? how can div be changed?,2014-01-14 09:16:05.546999 UTC,21109656,2841461,,0
34122738,"Also, T = [3, 5] in your example,  so the output is correct",2014-03-16 14:12:13.372999 UTC,22437587,916657,,0
51678179,@rawr I will certainly do so. Thanks for your input!,2015-08-07 14:34:55.029999 UTC,31879937,5112007,,0
42996491,The start times need to match up. So basically need the 1hr time - to span the 15min increments that are happening.,2014-12-03 00:56:52.187000 UTC,27261795,1348905,,0
31456942,updated in post!,2014-01-06 08:02:58.523000 UTC,20945374,462575,,0
33822241,Ahh ok yes. Now try adding a .fail function as here http://jsfiddle.net/paull3876/uQQ83/,2014-03-08 07:57:36.183000 UTC,22266533,2728841,,0
17956006,I will try this one. Thanks!,2012-11-02 07:38:42.960000 UTC,13191065,974227,,0
12166393,That will always return `null` for `a.date_occupied` as the query only returns records where there is no matching record in the `avail` table.,2012-03-06 21:53:47.039999 UTC,9591310,69083,,0
